ir_tab,uv_tab,coincidence_tab
6.283185307179586,12.566370614359172,
6.283185307179586,18.40075697102593,
6.283185307179586,24.23514332769269,0.17363165824570959
6.283185307179586,30.069529684359445,0.10548025429514671
6.283185307179586,35.90391604102621,0.06483723571505867
6.283185307179586,41.73830239769296,0.049971174162179256
6.283185307179586,47.57268875435972,0.04382468082225167
6.283185307179586,53.40707511102648,0.0400695211044661
6.283185307179586,59.241461467693235,0.03798275671293049
6.283185307179586,65.07584782435998,0.03654270130201702
6.283185307179586,70.91023418102675,0.035269944087652674
6.283185307179586,76.7446205376935,0.034473030369379445
6.283185307179586,82.57900689436026,0.03366550076564171
6.283185307179586,88.41339325102702,0.03315036876359538
6.283185307179586,94.24777960769379,0.032575474445843994
