ir_tab,uv_tab,coincidence_tab
25.132741228718345,31.41592653589793,0.9465711660320943
23.337545426667035,33.21112233794924,0.7243043511922131
21.542349624615724,35.00631814000055,0.286681249635387
19.747153822564414,36.80151394205186,0.09006918473205258
17.951958020513104,38.59670974410317,0.3196338016195585
16.156762218461793,40.39190554615448,0.39929364122148425
14.361566416410483,42.18710134820579,0.4384888971170443
12.566370614359172,43.982297150257104,0.4605619645479397
10.771174812307862,45.777492952308414,0.4741578459788036
8.975979010256552,47.572688754359724,0.4830566874961303
7.180783208205241,49.367884556411035,0.4891562589531056
5.385587406153931,51.163080358462345,0.4934724565585265
3.5903916041026207,52.958276160513655,0.49664692269052746
1.7951958020513104,54.753471962564966,0.49902708912794813
0.0,56.548667764616276,0.5008365093484846
