ir_tab,uv_tab,coincidence_tab
0.0,6.283185307179586,
-3.141592653589793,9.42477796076938,
-6.283185307179586,12.566370614359172,
-9.424777960769378,15.707963267948964,
-12.56637061435917,18.84955592153876,
-15.707963267948966,21.991148575128552,
-18.849555921538755,25.13274122871834,
-21.99114857512855,28.274333882308134,
-25.13274122871834,31.415926535897928,0.06768000512720784
-28.274333882308134,34.55751918948772,0.014737370043205784
-31.415926535897928,37.69911184307752,0.0073793817085617604
-34.55751918948772,40.840704496667314,0.017381791083966286
-37.6991118430775,43.9822971502571,0.03316245347602137
-40.8407044966673,47.12388980384689,0.05086031076351515
-43.9822971502571,50.26548245743669,0.0687322621452944
