lbda_tab,antiHOM_proba_tab
3.141592653589793,
4.116569684014212,
5.09154671443863,
6.066523744863049,
7.041500775287467,
8.016477805711887,0.23550415090522614
8.991454836136304,0.38132215387824103
9.966431866560722,0.39253645779806706
10.941408896985141,0.3959342162666962
11.91638592740956,0.3944583001811989
12.891362957833978,0.39166811099314025
13.866339988258396,0.386947733618947
14.841317018682815,0.3844623088518911
15.816294049107235,0.38217971679010854
16.791271079531654,0.38014682919852116
17.76624810995607,0.37745336544903985
18.74122514038049,0.37601211832525
19.71620217080491,0.3747457983786724
20.69117920122933,0.3736334585502801
21.666156231653744,0.37209723138698003
22.641133262078164,0.37129162937173965
