lbda_tab,antiHOM_proba_tab
3.141592653589793,0.250248148389664
4.116569684014212,0.2781007684377542
5.09154671443863,0.3075150494147667
6.066523744863049,0.31929656172530774
7.041500775287467,0.31997690748487023
8.016477805711887,0.3275472351546951
8.991454836136304,0.3389394054215984
9.966431866560722,0.3426871452315789
10.941408896985141,0.3408208308826275
11.91638592740956,0.34328621050327024
12.891362957833978,0.34912736132895084
13.866339988258396,0.35031474490110764
14.841317018682815,0.3475664645595817
15.816294049107235,0.3484383420890112
16.791271079531654,0.3524259721150671
17.76624810995607,0.3528586027537858
18.74122514038049,0.35022602040012496
19.71620217080491,0.3506579485230912
20.69117920122933,0.35377386309127556
21.666156231653744,0.35398188372085215
22.641133262078164,0.3516380845139453
23.616110292502583,0.3519360713591989
24.591087322927,0.35452863871761514
25.56606435335142,0.35470120361837226
26.541041383775838,0.3526685616799553
