N_step_tab,coincidence_tab
10.0,1.6127221843123397e+76
14.04004245548316,2.0906848222470891e+96
19.71227921517696,3.9421125601682214e+113
27.67612370754228,1.0119173312214051e+135
38.85739518570976,2.3407892302036505e+149
54.5559478116852,1.8082538890260428e+150
76.59678234751834,9.423764181948329e+123
107.542207611256,2.2175316605318855e+37
150.98971606184202,4.072372849774138
211.99020238496072,0.7092622671049338
297.63514416313194,0.5596820933353432
417.8810060294219,0.5226710190057486
586.7067065993098,0.5136450032081976
823.7387069571012,0.5114786880405636
1156.5326417902502,0.510963153774845
1623.776739188721,0.5108398495551019
2279.789435643565,0.5108103860375981
3200.8340465997644,0.5108033522716257
4493.984590721666,0.5108017071624376
6309.57344480193,0.5108015026358195
