N_step_tab,coincidence_tab
10.0,1.0554693015720908e+77
14.04004245548316,3.0329097306936146e+97
19.71227921517696,1.4473168229885881e+115
27.67612370754228,1.7018896746434616e+137
38.85739518570976,3.39690205696801e+152
54.5559478116852,1.5292686409191382e+155
76.59678234751834,4.014556899538755e+127
107.542207611256,8.872808875168753e+27
150.98971606184202,1.7593165534692534
211.99020238496072,0.8030229655670353
297.63514416313194,0.6807084415753337
417.8810060294219,0.6556449168979142
586.7067065993098,0.650169062600424
823.7387069571012,0.6489511756276618
1156.5326417902502,0.6486766495075006
1623.776739188721,0.6486133685026738
2279.789435643565,0.6485989425294022
3200.8340465997644,0.6485957303950084
4493.984590721666,0.6485950874758353
6309.57344480193,0.6485952250642666
