lbda_tab,antiHOM_proba_tab
3.141592653589793,0.3835548504925013
4.116569684014212,0.3436859472802529
5.09154671443863,0.32996510392441103
6.066523744863049,0.3450428582261861
7.041500775287467,0.34500968519812064
8.016477805711887,0.3458157788599322
8.991454836136304,0.3415489799076369
9.966431866560722,0.3500376058879538
10.941408896985141,0.3504728111077821
11.91638592740956,0.35087198674116576
12.891362957833978,0.3473883425104294
13.866339988258396,0.3527788456292591
14.841317018682815,0.3529140677309873
15.816294049107235,0.35304317626207005
16.791271079531654,0.35004502210277666
17.76624810995607,0.35030468013044147
18.74122514038049,0.35394467772302923
19.71620217080491,0.3539535526123756
20.69117920122933,0.35393782758188674
21.666156231653744,0.3515068820885956
22.641133262078164,0.35440087759398453
23.616110292502583,0.3543722210163853
24.591087322927,0.35434179748442074
25.56606435335142,0.35220976220101796
26.541041383775838,0.35461100412288726
27.516018414200257,0.3545918091184568
28.490995444624676,0.35454189247965784
