N_step_tab,coincidence_tab
10.0,2.3629039128084494e+81
14.04004245548316,6.749810609495311e+103
19.71227921517696,1.0070701083057778e+124
27.67612370754228,1.562395048833397e+150
38.85739518570976,2.5330472355130696e+171
54.5559478116852,1.1338615657979846e+183
76.59678234751834,3.2092145179593605e+167
107.542207611256,5.394589283962525e+111
150.98971606184202,132.28539329500154
211.99020238496072,1.2046400153398693
297.63514416313194,0.743913706735674
417.8810060294219,0.6504737295519596
586.7067065993098,0.629327209771742
823.7387069571012,0.6244537748197867
1156.5326417902502,0.6233331236733402
1623.776739188721,0.6230737338500214
2279.789435643565,0.6230133552261647
3200.8340465997644,0.6229992085242118
4493.984590721666,0.6229959184896191
6309.57344480193,0.6229953911382979
