N_step_tab,coincidence_tab
10.0,1.5353564288255313e+76
14.04004245548316,1.9443451488483544e+96
19.71227921517696,3.557328795517579e+113
27.67612370754228,8.728689527057092e+134
38.85739518570976,1.8653952915902517e+149
54.5559478116852,1.3649470641505294e+150
76.59678234751834,6.792690427262528e+123
107.542207611256,1.206867480962176e+37
150.98971606184202,4.0960311532183225
211.99020238496072,0.7264361083752895
297.63514416313194,0.5715485827008738
417.8810060294219,0.5336200148090247
586.7067065993098,0.5244095863066679
823.7387069571012,0.5222053589608109
1156.5326417902502,0.5216820029252317
1623.776739188721,0.5215570598570861
2279.789435643565,0.5215272580413506
3200.8340465997644,0.5215201570268777
4493.984590721666,0.5215185008166086
6309.57344480193,0.521518301683223
