N_step_tab,coincidence_tab
10.0,5.322187369642798e+80
14.04004245548316,7.881197084800731e+102
19.71227921517696,5.5369719165791566e+122
27.67612370754228,1.9806971727458466e+148
38.85739518570976,2.4663646085094967e+168
54.5559478116852,3.668752077748879e+179
76.59678234751834,1.6412469744234566e+162
107.542207611256,1.589438479293341e+104
150.98971606184202,45.25487457569964
211.99020238496072,1.3698528501265046
297.63514416313194,0.8068282589703237
417.8810060294219,0.6919206884064808
586.7067065993098,0.6650642900260325
823.7387069571012,0.6587415392921402
1156.5326417902502,0.6572669805543394
1623.776739188721,0.656922526101144
2279.789435643565,0.656841733982556
3200.8340465997644,0.6568226597073995
4493.984590721666,0.6568181740742459
6309.57344480193,0.6568173738970178
