N_step_tab,coincidence_tab
10.0,9.885110188872974e+81
14.04004245548316,5.458598593279932e+104
19.71227921517696,1.9075038630068195e+125
27.67612370754228,1.0177198058884169e+152
38.85739518570976,1.1436255361149833e+174
54.5559478116852,1.2706313481132923e+187
76.59678234751834,5.422377867743407e+172
107.542207611256,4.2233265116863856e+122
150.98971606184202,791.7736173643132
211.99020238496072,2.2155671716243996
297.63514416313194,1.011058767449193
417.8810060294219,0.8429444020058146
586.7067065993098,0.8080348859376318
823.7387069571012,0.8003831565792676
1156.5326417902502,0.7986999328246298
1623.776739188721,0.7983265756260172
2279.789435643565,0.7982430863937398
3200.8340465997644,0.798224241869657
4493.984590721666,0.7982200166036981
6309.57344480193,0.798219409487835
