N_step_tab,coincidence_tab
10.0,2.8249777109334803e+74
14.04004245548316,5.759380316807041e+93
19.71227921517696,9.65881229952558e+109
27.67612370754228,4.833447933485734e+129
38.85739518570976,4.0330493982782665e+141
54.5559478116852,1.2493424034054022e+139
76.59678234751834,1.193296500861215e+104
107.542207611256,6663104022928.694
150.98971606184202,1.0240485077659645
211.99020238496072,0.6216871102341726
297.63514416313194,0.5363313850413343
417.8810060294219,0.516856911859235
586.7067065993098,0.5123238153697083
823.7387069571012,0.5112686415731593
1156.5326417902502,0.511022223588451
1623.776739188721,0.5109638369987934
2279.789435643565,0.5109501207622695
3200.8340465997644,0.5109469430530948
4493.984590721666,0.5109462517884498
6309.57344480193,0.5109462860738487
