lbda_tab,antiHOM_proba_tab
3.141592653589793,0.2403881091091103
4.039190554615448,0.1503797081133913
4.9367884556411035,0.09415321787171779
5.834386356666759,0.060657805147231056
6.731984257692414,0.04110126207416193
7.629582158718069,0.029463855959152904
8.527180059743724,0.022457725582190544
9.42477796076938,0.018162512478849722
10.322375861795035,0.015480394001482317
11.21997376282069,0.01379518943520642
12.117571663846345,0.012755051503114484
13.015169564872,0.012246614425503191
13.912767465897655,0.011915515750178336
14.81036536692331,0.01174891220844871
15.707963267948966,0.01167065596179682
