ir_tab,uv_tab,coincidence_tab
28.274333882308138,34.55751918948772,0.8018077520971181
26.254738605000412,36.57711446679545,0.807830580644017
24.23514332769269,38.59670974410317,0.8115382241790989
22.215548050384967,40.616305021410895,0.8137640031061498
20.19595277307724,42.635900298718624,0.8149576582171875
18.176357495769516,44.65549557602635,0.8155999804893757
16.156762218461793,46.67509085333407,0.8159502084277659
14.13716694115407,48.69468613064179,0.8161433741326399
12.117571663846345,50.714281407949514,0.8162506621689242
10.097976386538623,52.73387668525724,0.816310183048104
8.078381109230897,54.753471962564966,0.8163426951663817
6.058785831923171,56.77306723987269,0.816359721778511
4.039190554615448,58.79266251718042,0.816367786840034
2.019595277307726,60.81225779448813,0.8163706563407372
0.0,62.83185307179586,0.8161852819356968
