lbda_tab,antiHOM_proba_tab
3.141592653589793,0.6464134771804725
4.116569684014212,0.08790548263683243
5.09154671443863,0.05214601950480198
6.066523744863049,0.046882177333452645
7.041500775287467,0.04642635613075284
8.016477805711887,0.04907491873316146
8.991454836136304,0.04968107408217605
9.966431866560722,0.05047149409511707
10.941408896985141,0.051265593660953936
11.91638592740956,0.0528045232855215
12.891362957833978,0.05335384419423688
13.866339988258396,0.053844824913807585
14.841317018682815,0.05428958717027473
15.816294049107235,0.05512196135264284
16.791271079531654,0.05540886972964668
17.76624810995607,0.0556565561887985
18.74122514038049,0.05587936212859761
19.71620217080491,0.056365346763800055
20.69117920122933,0.05651496907656425
21.666156231653744,0.056646764606795706
22.641133262078164,0.05675888044433945
23.616110292502583,0.05706914854708389
24.591087322927,0.057145773759864224
25.56606435335142,0.057225334938194344
26.541041383775838,0.05730564519354053
27.516018414200257,0.05751578690771127
