ir_tab,uv_tab,coincidence_tab
21.991148575128552,28.274333882308138,
21.23283310702067,29.03264935041602,
20.47451763891279,29.7909648185239,
19.71620217080491,30.54928028663178,
18.957886702697028,31.307595754739662,
18.199571234589147,32.06591122284755,
17.441255766481266,32.82422669095543,
16.682940298373385,33.58254215906331,
15.924624830265504,34.34085762717119,
15.166309362157623,35.09917309527907,
14.407993894049742,35.85748856338695,0.500413264042848
13.64967842594186,36.61580403149483,
12.891362957833978,37.37411949960271,
12.133047489726097,38.132434967710594,0.07332850397788743
11.374732021618216,38.890750435818475,0.06951092742630363
10.616416553510335,39.649065903926356,0.06595971910313492
9.858101085402454,40.40738137203424,0.062974170508809
9.099785617294572,41.16569684014212,0.06045371741097767
8.34147014918669,41.92401230825,0.05831922544456851
7.58315468107881,42.68232777635788,0.05650494535741904
6.824839212970929,43.44064324446576,0.05495640587519087
6.066523744863048,44.19895871257364,0.05362876425356035
5.308208276755167,44.95727418068152,0.05248524056503406
4.549892808647286,45.715589648789404,0.05149570644802695
3.791577340539405,46.473905116897285,0.05063546849174834
3.033261872431524,47.232220585005166,0.049884249713437356
2.274946404323643,47.99053605311305,0.0492253529204183
1.516630936215762,48.74885152122093,0.0486449816629497
0.758315468107881,49.50716698932881,0.04813169298340837
0.0,50.26548245743669,0.04781125337763613
