lbda_tab,antiHOM_proba_tab
3.141592653589793,
4.116569684014212,
5.09154671443863,
6.066523744863049,
7.041500775287467,
8.016477805711887,
8.991454836136304,
9.966431866560722,
10.941408896985141,
11.91638592740956,
12.891362957833978,0.04757039993187146
13.866339988258396,0.21755789681268625
14.841317018682815,0.2724312371309275
15.816294049107235,0.29584561872858844
16.791271079531654,0.31383840062723856
17.76624810995607,0.3256257445359664
18.74122514038049,0.3338225855822833
19.71620217080491,0.3380746513835076
20.69117920122933,0.3427839008099692
21.666156231653744,0.346393107787925
22.641133262078164,0.3492184174837342
23.616110292502583,0.3504984113489147
24.591087322927,0.3524132775296207
25.56606435335142,0.35397013619631046
26.541041383775838,0.3552506281877368
27.516018414200257,0.35569384680379346
