lbda_tab,antiHOM_proba_tab
3.141592653589793,
4.116569684014212,
5.09154671443863,
6.066523744863049,
7.041500775287467,
8.016477805711887,
8.991454836136304,
9.966431866560722,
10.941408896985141,
11.91638592740956,
12.891362957833978,0.0653353136896522
13.866339988258396,0.04707367592038632
14.841317018682815,0.09453109624925271
15.816294049107235,0.11833115957697507
16.791271079531654,0.13769636293194268
17.76624810995607,0.15094702984599584
18.74122514038049,0.16044796537078904
19.71620217080491,0.16562077443236772
20.69117920122933,0.1712835174325668
21.666156231653744,0.1757012855417657
22.641133262078164,0.17921399045611325
23.616110292502583,0.1809578139107746
24.591087322927,0.18340170774135717
25.56606435335142,0.18542984851083752
26.541041383775838,0.18713023951396895
27.516018414200257,0.18783317083595225
28.490995444624676,0.18911933403177403
29.465972475049092,0.19022086119581563
30.44094950547351,0.1911685679875303
31.41592653589793,0.1919871945695431
