lbda_tab,antiHOM_proba_tab
3.141592653589793,0.14833678978979453
4.116569684014212,0.43590155679271547
5.09154671443863,0.49468724303387307
6.066523744863049,0.50391877997175
7.041500775287467,0.5062531799038738
8.016477805711887,0.49993814809077775
8.991454836136304,0.5025285888954681
9.966431866560722,0.5044076133946165
10.941408896985141,0.5058016683237592
11.91638592740956,0.503879507674968
12.891362957833978,0.5051752939774513
13.866339988258396,0.5061419296692875
14.841317018682815,0.5069290277811853
15.816294049107235,0.5058886264982442
16.791271079531654,0.5065495993469313
17.76624810995607,0.5071411334870843
18.74122514038049,0.5076087788731517
19.71620217080491,0.5069693956405543
20.69117920122933,0.5074178065612778
21.666156231653744,0.5077961062299973
22.641133262078164,0.5081588510071288
23.616110292502583,0.507708566951821
24.591087322927,0.5080573789573466
