N_step_tab,coincidence_tab
10.0,8.024763562233639e+77
14.04004245548316,6.13231589662072e+98
19.71227921517696,1.0138305273774016e+117
27.67612370754228,9.734465646967583e+139
38.85739518570976,7.938321770303599e+156
54.5559478116852,1.71399179800065e+160
76.59678234751834,5.997311449347965e+135
107.542207611256,2.8348893630447493e+68
150.98971606184202,7.394008629641168
211.99020238496072,0.7587693816575443
297.63514416313194,0.5630371795760697
417.8810060294219,0.5211183960976834
586.7067065993098,0.5114841196772566
823.7387069571012,0.5092582723528403
1156.5326417902502,0.508744246755391
1623.776739188721,0.5086243630923845
2279.789435643565,0.5085963265291151
3200.8340465997644,0.5085897583455135
4493.984590721666,0.5085882503262362
6309.57344480193,0.5085880820810357
