N_step_tab,coincidence_tab
10.0,1.0795768344371318e+80
14.04004245548316,7.361832421973235e+101
19.71227921517696,1.9273984691924582e+121
27.67612370754228,1.6416831817269785e+146
38.85739518570976,7.092752801203302e+165
54.5559478116852,3.422785112017183e+173
76.59678234751834,2.7903451202255324e+155
107.542207611256,5.516181863983465e+86
150.98971606184202,30.806877973633767
211.99020238496072,0.96745798547979
297.63514416313194,0.6870459416308463
417.8810060294219,0.6335345109087264
586.7067065993098,0.6219109374887437
823.7387069571012,0.6193288167526962
1156.5326417902502,0.6187503100476488
1623.776739188721,0.6186186128204156
2279.789435643565,0.6185885010273144
3200.8340465997644,0.6185816126058439
4493.984590721666,0.6185800853511099
6309.57344480193,0.6185799882875063
