N_step_tab,coincidence_tab
10.0,5.443526669509133e+80
14.04004245548316,7.946130991253916e+102
19.71227921517696,5.389620683676814e+122
27.67612370754228,1.9951621388439704e+148
38.85739518570976,2.4513159693158464e+168
54.5559478116852,3.636776713814873e+179
76.59678234751834,1.0065439735111303e+162
107.542207611256,6.765516870602836e+102
150.98971606184202,59.26593588733081
211.99020238496072,2.647463581953611
297.63514416313194,1.112506963841156
417.8810060294219,0.9370964970211727
586.7067065993098,0.9020414524105707
823.7387069571012,0.8946136731655066
1156.5326417902502,0.8930339092102845
1623.776739188721,0.8926949080480427
2279.789435643565,0.8926216503476614
3200.8340465997644,0.8926057079682551
4493.984590721666,0.8926022967969571
6309.57344480193,0.8926019688191175
