ir_tab,uv_tab,coincidence_tab
6.283185307179586,6.911503837897546,
6.283185307179586,9.923099554097416,
6.283185307179586,12.934695270297286,
6.283185307179586,15.946290986497157,0.8717414484808496
6.283185307179586,18.957886702697028,0.9762709391428693
6.283185307179586,21.9694824188969,0.9243498134992133
6.283185307179586,24.981078135096766,0.7862649446353485
6.283185307179586,27.992673851296637,0.6221658838053199
6.283185307179586,31.004269567496507,0.509805882341299
6.283185307179586,34.01586528369638,0.44519466508865724
6.283185307179586,37.02746099989625,0.40755926343659404
6.283185307179586,40.03905671609612,0.38426994037897655
6.283185307179586,43.05065243229599,0.3689337533447968
6.283185307179586,46.06224814849586,0.3582763997923346
6.283185307179586,49.07384386469573,0.3505282870233329
6.283185307179586,52.0854395808956,0.34468773243438766
6.283185307179586,55.09703529709547,0.34014011767252406
6.283185307179586,58.108631013295344,0.33650815824008984
6.283185307179586,61.120226729495215,0.3335479387342483
6.283185307179586,64.13182244569508,0.3310904882545741
6.283185307179586,67.14341816189496,0.32902551917604217
6.283185307179586,70.15501387809482,0.3272844589981507
6.283185307179586,73.16660959429468,0.3258190226079536
6.283185307179586,76.17820531049456,0.3245994735737577
6.283185307179586,79.18980102669443,0.3236128469107318
6.283185307179586,82.2013967428943,0.32285121095584535
6.283185307179586,85.21299245909417,0.3223230889769837
6.283185307179586,88.22458817529404,0.32203743847535476
6.283185307179586,91.23618389149391,0.32202026592186905
6.283185307179586,94.24777960769379,0.32229611830673655
