ir_tab,uv_tab,coincidence_tab
0.0,0.0,
0.0,3.2499234347480614,
0.0,6.499846869496123,
0.0,9.749770304244183,
0.0,12.999693738992246,
0.0,16.249617173740308,
0.0,19.499540608488367,
0.0,22.74946404323643,
0.0,25.99938747798449,
0.0,29.249310912732554,
0.0,32.499234347480616,
0.0,35.74915778222868,
0.0,38.999081216976734,0.3604543805094266
0.0,42.249004651724796,0.4237923703964792
0.0,45.49892808647286,0.45893589534302337
0.0,48.74885152122092,0.47668764617608833
0.0,51.99877495596898,0.4904135846437442
0.0,55.248698390717045,0.4998326535012862
0.0,58.49862182546511,0.5066371977849509
0.0,61.74854526021317,0.5120738532625264
0.0,64.99846869496123,0.5167350568656571
0.0,68.24839212970929,0.5210292599405533
0.0,71.49831556445736,0.523644525731186
0.0,74.74823899920541,0.5281120054804768
0.0,77.99816243395347,0.5329133189050212
0.0,81.24808586870154,0.5382097943325014
0.0,84.49800930344959,0.5441428039026043
0.0,87.74793273819766,0.5508393589040521
0.0,90.99785617294572,0.5584159311585748
0.0,94.24777960769379,0.5669827642548286
