ir_tab,uv_tab,coincidence_tab
3.141592653589793,3.455751918948773,
3.141592653589793,6.586511494422739,
3.141592653589793,9.717271069896704,
3.141592653589793,12.848030645370669,
3.141592653589793,15.978790220844635,
3.141592653589793,19.109549796318603,
3.141592653589793,22.240309371792566,
3.141592653589793,25.371068947266533,
3.141592653589793,28.5018285227405,
3.141592653589793,31.632588098214466,
3.141592653589793,34.76334767368843,
3.141592653589793,37.894107249162396,0.09846651009253926
3.141592653589793,41.024866824636355,0.07125433572869999
3.141592653589793,44.15562640011032,0.05771425355698037
3.141592653589793,47.28638597558429,0.04997344855372371
3.141592653589793,50.417145551058255,0.045236969284711936
3.141592653589793,53.54790512653222,0.04214615123369952
3.141592653589793,56.67866470200619,0.0400168544633428
3.141592653589793,59.809424277480154,0.038766029862644436
3.141592653589793,62.94018385295412,0.03758750639396695
3.141592653589793,66.0709434284281,0.036670038434427996
3.141592653589793,69.20170300390205,0.03593449546322158
3.141592653589793,72.33246257937603,0.03533114140170266
3.141592653589793,75.46322215484999,0.034829184028334854
3.141592653589793,78.59398173032395,0.034410887733724
3.141592653589793,81.72474130579792,0.034068219374657774
3.141592653589793,84.85550088127188,0.03380130972401497
3.141592653589793,87.98626045674585,0.03361520023371971
3.141592653589793,91.11702003221981,0.03352241509391107
3.141592653589793,94.24777960769379,0.03354195228304202
