ir_tab,uv_tab,coincidence_tab
6.283185307179586,6.911503837897546,
6.283185307179586,9.923099554097416,
6.283185307179586,12.934695270297286,
6.283185307179586,15.946290986497157,
6.283185307179586,18.957886702697028,
6.283185307179586,21.9694824188969,
6.283185307179586,24.981078135096766,
6.283185307179586,27.992673851296637,0.0482734853804925
6.283185307179586,31.004269567496507,0.04360918050592871
6.283185307179586,34.01586528369638,0.045892484576476655
6.283185307179586,37.02746099989625,0.048697744402950945
6.283185307179586,40.03905671609612,0.051048949892922205
6.283185307179586,43.05065243229599,0.05290513783315416
6.283185307179586,46.06224814849586,0.054193107294484635
6.283185307179586,49.07384386469573,0.05567755753416878
6.283185307179586,52.0854395808956,0.05696108248031883
6.283185307179586,55.09703529709547,0.05809753913050785
6.283185307179586,58.108631013295344,0.05912558447927285
6.283185307179586,61.120226729495215,0.060077683998805274
6.283185307179586,64.13182244569508,0.06099083934086715
6.283185307179586,67.14341816189496,0.06189063321923025
6.283185307179586,70.15501387809482,0.06279103263038391
6.283185307179586,73.16660959429468,0.0637094414045228
6.283185307179586,76.17820531049456,0.0646603372852748
6.283185307179586,79.18980102669443,0.0656517172500347
6.283185307179586,82.2013967428943,0.0666969240630961
6.283185307179586,85.21299245909417,0.06779741293395844
6.283185307179586,88.22458817529404,0.06896327676960852
6.283185307179586,91.23618389149391,0.07018414670631967
6.283185307179586,94.24777960769379,0.07145890972579691
