ir_tab,uv_tab,coincidence_tab
12.566370614359172,13.823007675795091,
12.566370614359172,16.59627567344677,
12.566370614359172,19.369543671098448,
12.566370614359172,22.142811668750127,0.08914491061112031
12.566370614359172,24.916079666401806,0.29705600519515396
12.566370614359172,27.689347664053486,0.20060450515934425
12.566370614359172,30.462615661705165,0.12156409164240375
12.566370614359172,33.235883659356844,0.08398242293356648
12.566370614359172,36.00915165700852,0.06335033831320323
12.566370614359172,38.7824196546602,0.051630486227620065
12.566370614359172,41.55568765231188,0.044379882057014874
12.566370614359172,44.32895564996356,0.039564535373982405
12.566370614359172,47.10222364761523,0.03616634782029738
12.566370614359172,49.87549164526691,0.033657077147692824
12.566370614359172,52.64875964291859,0.031736838164512296
12.566370614359172,55.42202764057027,0.02991299522038241
12.566370614359172,58.19529563822195,0.028697640576490886
12.566370614359172,60.96856363587363,0.027678613627129423
12.566370614359172,63.74183163352531,0.026805971226554287
12.566370614359172,66.515099631177,0.026049966001852415
12.566370614359172,69.28836762882867,0.025381871965885216
12.566370614359172,72.06163562648035,0.024783589059428384
12.566370614359172,74.83490362413202,0.024250325802698584
12.566370614359172,77.60817162178371,0.023765526284995276
12.566370614359172,80.38143961943538,0.023333223856784116
12.566370614359172,83.15470761708707,0.022946094495676778
12.566370614359172,85.92797561473874,0.02261377928465686
12.566370614359172,88.70124361239043,0.022337128050953368
12.566370614359172,91.4745116100421,0.02212287123902402
12.566370614359172,94.24777960769379,0.021874439440904482
