ir_tab,uv_tab,coincidence_tab
28.274333882308138,34.55751918948772,
26.254738605000412,36.57711446679545,
24.23514332769269,38.59670974410317,0.9686133544635531
22.215548050384967,40.616305021410895,0.7164761417513814
20.19595277307724,42.635900298718624,0.5089546529255795
18.176357495769516,44.65549557602635,0.392251220995727
16.156762218461793,46.67509085333407,0.3203636069575696
14.13716694115407,48.69468613064179,0.27245744527248666
12.117571663846345,50.714281407949514,0.23857010118709773
10.097976386538623,52.73387668525724,0.21347688631609402
8.078381109230897,54.753471962564966,0.1942204823946721
6.058785831923171,56.77306723987269,0.1790183342479352
4.039190554615448,58.79266251718042,0.16673818614446384
2.019595277307726,60.81225779448813,0.15662873684874706
0.0,62.83185307179586,0.14769039874880996
