lbda_tab,antiHOM_proba_tab
3.141592653589793,
4.116569684014212,
5.09154671443863,
6.066523744863049,
7.041500775287467,
8.016477805711887,
8.991454836136304,
9.966431866560722,0.015981367611536387
10.941408896985141,0.09666788177138873
11.91638592740956,0.12882639330658968
12.891362957833978,0.1511980385339569
13.866339988258396,0.16467463394838872
14.841317018682815,0.17342128112051142
15.816294049107235,0.17738874704816954
16.791271079531654,0.18199033657552
17.76624810995607,0.18537682802459515
18.74122514038049,0.1879271120913038
19.71620217080491,0.18879941285607388
20.69117920122933,0.1904719354094932
21.666156231653744,0.19181378449287786
22.641133262078164,0.19291073742631043
23.616110292502583,0.19310495562722801
24.591087322927,0.1939213437014326
25.56606435335142,0.19459929576933666
26.541041383775838,0.1951658839003491
27.516018414200257,0.19516357106447396
