lbda_tab,antiHOM_proba_tab
3.141592653589793,0.18926371235633993
4.116569684014212,0.18382975124875706
5.09154671443863,0.14881549003225308
6.066523744863049,0.11795347787449394
7.041500775287467,0.09685019938417697
8.016477805711887,0.08091916340786674
8.991454836136304,0.07166566199431684
9.966431866560722,0.06514760839427526
10.941408896985141,0.06046406223032147
11.91638592740956,0.056355920887692174
12.891362957833978,0.05388801885768847
13.866339988258396,0.052015860018432614
14.841317018682815,0.050563826561798524
15.816294049107235,0.04907795339244664
16.791271079531654,0.04822948323591001
17.76624810995607,0.04753939437837967
18.74122514038049,0.046983133772933776
19.71620217080491,0.0463012553508972
20.69117920122933,0.04593929256936047
21.666156231653744,0.04563603185852853
22.641133262078164,0.045371989613255205
23.616110292502583,0.04500292954140223
24.591087322927,0.044818748711967525
