lbda_tab,antiHOM_proba_tab
3.141592653589793,
4.116569684014212,
5.09154671443863,
6.066523744863049,
7.041500775287467,
8.016477805711887,
8.991454836136304,
9.966431866560722,0.21213123781971394
10.941408896985141,0.3105006347193712
11.91638592740956,0.33393369171837295
12.891362957833978,0.34861545478151335
13.866339988258396,0.3561888252275851
14.841317018682815,0.3604176409589379
15.816294049107235,0.3611417268234859
16.791271079531654,0.36293746035197116
17.76624810995607,0.3640503925454251
18.74122514038049,0.3647539955658199
19.71620217080491,0.3642459689306789
20.69117920122933,0.3646171611810558
21.666156231653744,0.3648548811593805
22.641133262078164,0.36499258379669897
23.616110292502583,0.3644772896554014
24.591087322927,0.3645676268160466
