ir_tab,uv_tab,coincidence_tab
23.56194490192345,29.845130209103036,0.04795071879139479
20.420352248333657,32.98672286269283,0.23254157457880015
17.278759594743864,36.128315516282626,0.4028091612859499
14.137166941154073,39.269908169872416,0.47144745943737354
10.99557428756428,42.411500823462205,0.49981006951839274
7.853981633974485,45.553093477052,0.5087661800304654
4.712388980384695,48.69468613064179,0.5112421018816833
1.5707963267949019,51.83627878423158,0.5119638711055057
-1.5707963267948912,54.97787143782138,0.5120451449588569
-4.712388980384684,58.119464091411174,0.5118441326400733
-7.8539816339744775,61.261056745000964,0.5115160427490538
-10.995574287564274,64.40264939859077,0.5111355458127496
-14.137166941154057,67.54424205218055,0.5107401894068215
-17.278759594743853,70.68583470577033,0.5103491499664184
-20.42035224833365,73.82742735936014,0.5099720962555353
