ir_tab,uv_tab,coincidence_tab
23.56194490192345,29.845130209103036,0.36083083523538134
20.420352248333657,32.98672286269283,0.48755764277780594
17.278759594743864,36.128315516282626,0.4846086972753491
14.137166941154073,39.269908169872416,0.4985553502869462
10.99557428756428,42.411500823462205,0.5013433652154289
7.853981633974485,45.553093477052,0.501793588155247
4.712388980384695,48.69468613064179,0.5017875673376628
1.5707963267949019,51.83627878423158,0.5016767293002767
-1.5707963267948912,54.97787143782138,0.5015531480535662
-4.712388980384684,58.119464091411174,0.5014427438873044
-7.8539816339744775,61.261056745000964,0.5013509159516372
-10.995574287564274,64.40264939859077,0.5012766348837817
-14.137166941154057,67.54424205218055,0.5012171976297006
-17.278759594743853,70.68583470577033,0.5011698218696846
-20.42035224833365,73.82742735936014,0.5011321212604964
